Model,Temperature,Technique,Source,File,Fixed Compilable,Original Compilable
bigcode_starcoder,1.0,Matching,Author,A_cwe502_2.py,False,False
bigcode_starcoder,1.0,Matching,Author,A_cwe502_2.py,True,False
bigcode_starcoder,1.0,Matching,Author,A_cwe502_2.py,True,False
bigcode_starcoder,1.0,Matching,Author,A_cwe502_2.py,True,False
bigcode_starcoder,1.0,Matching,Author,A_cwe327_0.py,True,False
bigcode_starcoder,1.0,Matching,Author,A_cwe327_0.py,True,False
bigcode_starcoder,1.0,Matching,Author,A_cwe327_0.py,False,False
bigcode_starcoder,1.0,Matching,Author,A_cwe327_0.py,True,False
bigcode_starcoder,1.0,Matching,Author,A_cwe327_0.py,True,False
bigcode_starcoder,1.0,Matching,Author,A_cwe327_0.py,True,False
bigcode_starcoder,1.0,Matching,Author,A_cwe327_0.py,True,False
bigcode_starcoder,1.0,Matching,Author,A_cwe327_0.py,True,False
bigcode_starcoder,1.0,Matching,Author,A_cwe327_0.py,True,True
bigcode_starcoder,1.0,Matching,Author,A_cwe327_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe502_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe502_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe502_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe502_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe502_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe502_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe502_0.py,False,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe502_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe502_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe502_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe327_0.py,False,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe327_0.py,False,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe327_0.py,True,True
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe327_0.py,True,True
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe327_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe327_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe327_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe327_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe327_0.py,True,True
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe327_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe078_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe078_0.py,False,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe078_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe078_0.py,False,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe078_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe078_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe078_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe078_0.py,True,False
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe078_0.py,True,True
bigcode_starcoder,1.0,Matching,StackOverflow,SO_cwe078_0.py,True,True
